,city,state,zip,longitude,latitude,dma region,state abr,criteria id,"""blockFips""","""incomeBelowPoverty""",medianIncome,incomeLessThan25,"incomeBetween25to50""",incomeBetween50to100,incomeBetween100to200,incomeGreater200,educationHighSchoolGraduate,educationBachelorOrGreater
11269,Rochester,New York,14626,-77.70626,43.214613,Rochester,NY,1023315.0,360550135052006,0.151,48032.0,0.2341,0.3664,0.3512,0.1349,0.0,0.8269,0.1533
11270,Jamestown,New York,14701,-79.24459,42.09179,Buffalo,NY,1023041.0,360130305004004,0.173,36528.0,0.3279,0.4534,0.2348,0.0121,0.0,0.8311,0.1226
11271,Allegany,New York,14706,-78.51587,42.10143,Buffalo,NY,1022679.0,360099611002040,0.15,38995.0,0.2512,0.3966,0.2956,0.0887,0.0,0.9151,0.1581
11272,Alma,New York,14708,-78.05768,42.016108,Buffalo,NY,1022680.0,360039511004115,0.172,48394.0,0.1686,0.468,0.3721,0.0465,0.0,0.8548,0.086
11273,Bolivar,New York,14715,-78.14489,42.076186,Buffalo,NY,9051615.0,360039512005004,0.172,46080.0,0.1931,0.3966,0.3276,0.1034,0.0103,0.8436,0.1247
11274,Cuba,New York,14727,-78.28649,42.213216,Buffalo,NY,1022851.0,360039505001057,0.172,53486.0,0.2659,0.2933,0.3479,0.1384,0.031,0.8511,0.2021
11275,Ellicottville,New York,14731,-78.65425,42.286037,Buffalo,NY,1022895.0,360099607023009,0.15,40154.0,0.1685,0.5918,0.1273,0.1348,0.0187,0.8753,0.2854
11276,Franklinville,New York,14737,-78.43114,42.335628,Buffalo,NY,1022922.0,360099608004019,0.15,51306.0,0.2612,0.2687,0.4104,0.0933,0.0,0.8368,0.1445
11277,Houghton,New York,14744,-78.19509,42.426885,Buffalo,NY,1023016.0,360039503003041,0.172,47471.0,0.219,0.3476,0.3286,0.1357,0.0024,0.8524,0.4531
11278,Lakewood,New York,14750,-79.32439,42.098657,Buffalo,NY,1023073.0,360130371003060,0.173,28649.0,0.4042,0.522,0.1476,0.0562,0.0,0.8241,0.1377
11279,Limestone,New York,14753,-78.61789,42.035792,Buffalo,NY,1023088.0,360099613004196,0.15,39948.0,0.322,0.3902,0.2917,0.0795,0.0076,0.7977,0.0942
11280,Little Valley,New York,14755,-78.80282,42.249436,Buffalo,NY,1023093.0,360099606003042,0.15,34122.0,0.3091,0.4543,0.2366,0.0645,0.0054,0.7994,0.1076
11281,Mayville,New York,14757,-79.48396,42.226149,Buffalo,NY,1023133.0,360130364013006,0.173,40021.0,0.3143,0.3943,0.2857,0.0714,0.0429,0.8859,0.4156
11282,Olean,New York,14760,-78.42744,42.076574,Buffalo,NY,1023224.0,360099618005005,0.15,40025.0,0.2119,0.5799,0.171,0.0818,0.0,0.9032,0.1797
11283,Salamanca,New York,14779,-78.7297,42.168508,Buffalo,NY,1023337.0,360099403004006,0.15,22060.0,0.5444,0.4077,0.0695,0.0552,0.012,0.6786,0.064
11284,Westfield,New York,14787,-79.57301,42.327029,Buffalo,NY,1023490.0,360130365001098,0.173,28276.0,0.4128,0.5783,0.0819,0.0,0.0,0.7463,0.1567
11285,Addison,New York,14801,-77.28857,42.104389,Elmira,NY,1022668.0,361019618003063,0.144,39956.0,0.2577,0.4639,0.3763,0.0387,0.0,0.7164,0.0657
11286,Alfred,New York,14802,-77.78904,42.255694,Buffalo,NY,1022678.0,360039508003012,0.172,47939.0,0.326,0.2538,0.256,0.151,0.0306,0.9976,0.6543
11287,Andover,New York,14806,-77.79265,42.157534,Buffalo,NY,1022690.0,360039509001063,0.172,56815.0,0.1903,0.3512,0.4048,0.134,0.0054,0.8474,0.2025
11288,Belmont,New York,14813,-78.01907,42.238994,Buffalo,NY,1022731.0,360039506002034,0.172,35989.0,0.3254,0.4881,0.2814,0.0746,0.0,0.8728,0.1349
11289,Big Flats,New York,14814,-76.94805,42.150834,Elmira,NY,1022735.0,360150103001028,0.156,90115.0,0.0,0.2029,0.4296,0.2687,0.0987,0.9597,0.4637
11290,Burdett,New York,14818,-76.83274,42.444243,Elmira,NY,1022765.0,360979501003034,0.131,55476.0,0.2481,0.2519,0.3233,0.1222,0.0996,0.9015,0.2345
11291,Campbell,New York,14821,-77.20491,42.235058,Elmira,NY,1022777.0,361019617002012,0.144,42009.0,0.1425,0.4224,0.3308,0.1374,0.0305,0.8683,0.1893
11292,Corning,New York,14830,-77.04793,42.140881,Elmira,NY,1022838.0,361019627003002,0.144,38824.0,0.4039,0.4644,0.162,0.216,0.0,0.8582,0.3576
11293,Dundee,New York,14837,-76.9997,42.502293,Rochester,NY,1022866.0,361231505001055,0.17,56173.0,0.134,0.37,0.354,0.188,0.012,0.7091,0.1139
11294,Hornell,New York,14843,-77.65536,42.331062,Elmira,NY,1023014.0,361019607002010,0.144,54975.0,0.3316,0.2211,0.4658,0.0,0.0395,0.8061,0.1562
11295,Horseheads,New York,14845,-76.83639,42.181584,Elmira,NY,1023015.0,360150104001000,0.156,30785.0,0.3826,0.6115,0.1123,0.0325,0.0443,0.8712,0.1523
11296,Interlaken,New York,14847,-76.72405,42.614518,Syracuse,NY,1023029.0,360999510001048,0.14,50427.0,0.2317,0.3374,0.2886,0.1341,0.0691,0.7893,0.2373
11297,Lakemont,New York,14857,-76.92063,42.515233,Rochester,NY,1023072.0,361231501001045,0.17,65843.0,0.1099,0.3165,0.4,0.2352,0.0198,0.7908,0.208
11298,Lodi,New York,14860,-76.84745,42.590355,Syracuse,NY,1023101.0,360999509005027,0.14,41128.0,0.2997,0.3101,0.3695,0.0517,0.0078,0.8597,0.1743
11299,Painted Post,New York,14870,-77.11844,42.173481,Elmira,NY,1023241.0,361019623004014,0.144,32822.0,0.3462,0.6731,0.235,0.0662,0.0,0.8056,0.1292
11300,Lansing,New York,14882,-76.54077,42.564191,Syracuse,NY,1023075.0,361090023002045,0.196,53041.0,0.0819,0.3969,0.298,0.2175,0.0198,0.9157,0.3022
11301,Spencer,New York,14883,-76.48643,42.234865,Binghamton,NY,1023389.0,361070207011032,0.098,41002.0,0.3288,0.2803,0.2372,0.1806,0.0,0.8537,0.1955
11302,Trumansburg,New York,14886,-76.6689,42.51432,Syracuse,NY,1023428.0,361090016003070,0.196,59069.0,0.2783,0.195,0.2563,0.2799,0.0142,0.9284,0.2984
11303,Watkins Glen,New York,14891,-76.91606,42.374828,Elmira,NY,1023467.0,360979504003002,0.131,48223.0,0.2087,0.392,0.3158,0.1216,0.029,0.7807,0.1268
11304,Waverly,New York,14892,-76.53404,42.023442,Binghamton,NY,1023468.0,361070207024007,0.098,55130.0,0.2219,0.1598,0.4172,0.1775,0.0592,0.8858,0.2543
11305,Wellsville,New York,14895,-77.94686,42.094855,Buffalo,NY,1023473.0,360039510001041,0.172,36162.0,0.4031,0.2965,0.2636,0.0523,0.0,0.8875,0.1479
11306,Elmira,New York,14901,-76.79217,42.091924,Elmira,NY,1022898.0,360150007003009,0.156,11567.0,0.9042,0.0958,0.0,0.0,0.0,0.4006,0.0589
11307,Elmira,New York,14904,-76.80393,42.072024,Elmira,NY,1022898.0,360150011004003,0.156,56770.0,0.2791,0.2248,0.3643,0.0388,0.1473,0.7761,0.0896
11308,Elmira,New York,14905,-76.83686,42.087824,Elmira,NY,1022898.0,360150109001029,0.156,111728.0,0.1123,0.1654,0.217,0.3763,0.17,0.9156,0.577
11309,Advance,North Carolina,27006,-80.44132,35.954679,Greensboro-High Point-Winston Salem,NC,1020982.0,370590803003012,0.14,48090.0,0.1538,0.3846,0.3228,0.1387,0.0,0.7666,0.1782
11310,Belews Creek,North Carolina,27009,-80.07495,36.236829,Greensboro-High Point-Winston Salem,NC,1021007.0,370670031061041,0.167,69081.0,0.1221,0.1797,0.426,0.1877,0.0844,0.7407,0.151
11311,Clemmons,North Carolina,27012,-80.39312,36.027101,Greensboro-High Point-Winston Salem,NC,1021055.0,370670040051007,0.167,62600.0,0.2487,0.2187,0.3706,0.172,0.0367,0.8967,0.3984
11312,Cleveland,North Carolina,27013,-80.69407,35.73956,Charlotte,NC,1021056.0,371590519024019,0.201,30669.0,0.394,0.2934,0.2484,0.0942,0.0,0.8205,0.0872
11313,Danbury,North Carolina,27016,-80.19588,36.429179,Greensboro-High Point-Winston Salem,NC,1021077.0,371690702002021,0.143,47265.0,0.1947,0.3742,0.3085,0.1225,0.0,0.6645,0.0896
11314,Dobson,North Carolina,27017,-80.72296,36.367258,Greensboro-High Point-Winston Salem,NC,1021081.0,371719310023028,0.193,32764.0,0.4057,0.1934,0.3137,0.1203,0.0071,0.629,0.2131
11315,Hamptonville,North Carolina,27020,-80.81872,36.115196,Greensboro-High Point-Winston Salem,NC,1021135.0,371970504005004,0.151,41973.0,0.2407,0.3593,0.4,0.0,0.0,0.7137,0.0909
11316,King,North Carolina,27021,-80.3546,36.293122,Greensboro-High Point-Winston Salem,NC,1021170.0,371690705033028,0.143,51526.0,0.1643,0.2806,0.3758,0.1673,0.012,0.8947,0.2367
11317,Lewisville,North Carolina,27023,-80.42715,36.097767,Greensboro-High Point-Winston Salem,NC,1021187.0,370670040091039,0.167,52138.0,0.1746,0.3575,0.2504,0.2026,0.0478,0.9089,0.2602
11318,Madison,North Carolina,27025,-79.97451,36.383107,Greensboro-High Point-Winston Salem,NC,1021196.0,371570408001028,0.185,37476.0,0.3245,0.3697,0.2314,0.109,0.008,0.7287,0.1853
11319,Mayodan,North Carolina,27027,-79.97458,36.421448,Greensboro-High Point-Winston Salem,NC,1021211.0,371570407004028,0.185,34783.0,0.4098,0.2073,0.3415,0.0659,0.0,0.7156,0.0637
11320,Mocksville,North Carolina,27028,-80.57143,35.920477,Greensboro-High Point-Winston Salem,NC,1021220.0,370590806003040,0.14,37790.0,0.2525,0.3894,0.2902,0.0867,0.0188,0.8155,0.2361
11321,Mount Airy,North Carolina,27030,-80.62336,36.49376,Greensboro-High Point-Winston Salem,NC,1021226.0,371719305024033,0.193,29324.0,0.4269,0.467,0.2807,0.0896,0.0,0.5973,0.0939
11322,Pfafftown,North Carolina,27040,-80.36487,36.182718,Greensboro-High Point-Winston Salem,NC,1021260.0,370670041042012,0.167,52171.0,0.2556,0.2722,0.4111,0.0972,0.0,0.8268,0.2961
11323,Pilot Mountain,North Carolina,27041,-80.48006,36.398995,Greensboro-High Point-Winston Salem,NC,1021261.0,371719312001011,0.193,39320.0,0.2601,0.4226,0.3127,0.0619,0.0124,0.7679,0.1901
11324,Pine Hall,North Carolina,27042,-80.05135,36.335676,Greensboro-High Point-Winston Salem,NC,1021262.0,371690701005018,0.143,60717.0,0.1176,0.3793,0.4178,0.1156,0.0,0.676,0.0574
11325,Rural Hall,North Carolina,27045,-80.30391,36.232354,Greensboro-High Point-Winston Salem,NC,1021297.0,370670028081043,0.167,50134.0,0.1673,0.3583,0.4469,0.0362,0.01,0.7688,0.1246
11326,Stoneville,North Carolina,27048,-79.90522,36.47266,Greensboro-High Point-Winston Salem,NC,1021323.0,371570406012025,0.185,29300.0,0.4201,0.5317,0.1291,0.046,0.0,0.6455,0.0854
11327,Tobaccoville,North Carolina,27050,-80.38089,36.235252,Greensboro-High Point-Winston Salem,NC,1021338.0,370670028012017,0.167,37523.0,0.2711,0.3555,0.3043,0.1176,0.0102,0.7937,0.1068
11328,Walnut Cove,North Carolina,27052,-80.14383,36.298241,Greensboro-High Point-Winston Salem,NC,1021352.0,371690707003054,0.143,27923.0,0.4598,0.3596,0.2049,0.0819,0.0,0.6947,0.0788
11329,Yadkinville,North Carolina,27055,-80.64557,36.12301,Greensboro-High Point-Winston Salem,NC,1021381.0,371970505014031,0.151,41373.0,0.2377,0.5082,0.167,0.1361,0.0,0.6978,0.1073
11330,Blanch,North Carolina,27212,-79.26388,36.461871,Greensboro-High Point-Winston Salem,NC,1021014.0,370339301002026,0.208,26072.0,0.3799,0.3617,0.231,0.0,0.0274,0.6395,0.0814
11331,Browns Summit,North Carolina,27214,-79.69839,36.205771,Greensboro-High Point-Winston Salem,NC,1021021.0,370810156003018,0.179,39457.0,0.3798,0.3449,0.2195,0.0557,0.0,0.7228,0.078
11332,Burlington,North Carolina,27217,-79.41135,36.132737,Greensboro-High Point-Winston Salem,NC,1021028.0,370010214001019,0.185,37546.0,0.3031,0.425,0.2516,0.1125,0.0,0.6548,0.0856
11333,Climax,North Carolina,27233,-79.69566,35.911979,Greensboro-High Point-Winston Salem,NC,1021057.0,370810169001091,0.179,52899.0,0.1823,0.3155,0.2926,0.2085,0.0218,0.8414,0.1559
11334,Colfax,North Carolina,27235,-80.01009,36.092076,Greensboro-High Point-Winston Salem,NC,1021061.0,370810162031015,0.179,78739.0,0.1007,0.248,0.3783,0.2416,0.057,0.9189,0.3477
11335,Denton,North Carolina,27239,-80.10517,35.618434,Greensboro-High Point-Winston Salem,NC,9051824.0,370570620024027,0.173,35849.0,0.3714,0.4408,0.1782,0.0884,0.0,0.6236,0.0724
11336,Eagle Springs,North Carolina,27242,-79.65327,35.307299,Raleigh-Durham (Fayetteville),NC,1021086.0,371259503012014,0.166,45117.0,0.3293,0.3415,0.3598,0.1128,0.0152,0.5764,0.1582
11337,Efland,North Carolina,27243,-79.18649,36.082138,Raleigh-Durham (Fayetteville),NC,1021090.0,371350111012020,0.174,43902.0,0.3575,0.4486,0.2266,0.0467,0.0,0.7762,0.1552
11338,Gibsonville,North Carolina,27249,-79.56352,36.125747,Greensboro-High Point-Winston Salem,NC,1021121.0,370810152001023,0.179,33616.0,0.2745,0.5213,0.1936,0.0638,0.0,0.6373,0.2073
11339,Goldston,North Carolina,27252,-79.35011,35.564257,Raleigh-Durham (Fayetteville),NC,1021124.0,370370206003028,0.142,56174.0,0.2879,0.2315,0.3988,0.072,0.0603,0.7168,0.0876
11340,Graham,North Carolina,27253,-79.37815,36.031837,Greensboro-High Point-Winston Salem,NC,1021125.0,370010211023033,0.185,47449.0,0.1684,0.3576,0.422,0.079,0.0,0.8102,0.2409
11341,Haw River,North Carolina,27258,-79.34421,36.064176,Greensboro-High Point-Winston Salem,NC,1021142.0,370010212043011,0.185,61462.0,0.3292,0.2129,0.3119,0.2129,0.0,0.7798,0.1911
11342,High Point,North Carolina,27260,-79.99345,35.950436,Greensboro-High Point-Winston Salem,NC,1021149.0,370810142004020,0.179,35074.0,0.467,0.5787,0.1015,0.0,0.0,0.5061,0.0427
11343,High Point,North Carolina,27262,-80.02239,35.964586,Greensboro-High Point-Winston Salem,NC,1021149.0,370810137004006,0.179,90049.0,0.0682,0.2576,0.3068,0.3333,0.072,0.9725,0.6453
11344,Archdale,North Carolina,27263,-79.96062,35.914548,Greensboro-High Point-Winston Salem,NC,9051517.0,371510315031000,0.181,29988.0,0.3897,0.4334,0.175,0.0795,0.0199,0.6084,0.0991
11345,High Point,North Carolina,27265,-80.00628,36.017647,Greensboro-High Point-Winston Salem,NC,1021149.0,370810163041026,0.179,102036.0,0.0561,0.1034,0.3649,0.4115,0.0714,0.9586,0.4344
11346,Hillsborough,North Carolina,27278,-79.09459,36.079726,Raleigh-Durham (Fayetteville),NC,1021152.0,371350110001049,0.174,116151.0,0.1417,0.0954,0.168,0.5354,0.0595,0.9221,0.3902
11347,Jackson Springs,North Carolina,27281,-79.60491,35.177643,Raleigh-Durham (Fayetteville),NC,1021162.0,371259503023019,0.166,55745.0,0.2324,0.2324,0.4316,0.1182,0.0226,0.9055,0.3431
11348,Jamestown,North Carolina,27282,-79.93573,35.998221,Greensboro-High Point-Winston Salem,NC,1021164.0,370810164091046,0.179,92708.0,0.1303,0.1628,0.2952,0.3561,0.1134,0.9257,0.4957
11349,Kernersville,North Carolina,27284,-80.08726,36.119887,Greensboro-High Point-Winston Salem,NC,1021168.0,370670032013008,0.167,42861.0,0.2207,0.446,0.2799,0.1161,0.0,0.8496,0.3177
11350,Eden,North Carolina,27288,-79.74935,36.505996,Greensboro-High Point-Winston Salem,NC,1021088.0,371570403002003,0.185,37170.0,0.4133,0.2294,0.3275,0.0403,0.014,0.7951,0.2138
11351,Lexington,North Carolina,27292,-80.23174,35.775789,Greensboro-High Point-Winston Salem,NC,1021188.0,370570618021071,0.173,56237.0,0.2665,0.2343,0.3933,0.1188,0.0273,0.8538,0.1733
11352,Lexington,North Carolina,27295,-80.28961,35.856896,Greensboro-High Point-Winston Salem,NC,1021188.0,370570612022012,0.173,61164.0,0.1396,0.2922,0.4756,0.1153,0.0162,0.6244,0.0885
11353,Liberty,North Carolina,27298,-79.56809,35.884276,Greensboro-High Point-Winston Salem,NC,9052317.0,371510312001042,0.181,32651.0,0.4239,0.2547,0.1726,0.212,0.0,0.7652,0.1079
11354,Mebane,North Carolina,27302,-79.27142,36.111449,Greensboro-High Point-Winston Salem,NC,1021215.0,370010212071007,0.185,35829.0,0.4216,0.1755,0.2853,0.1536,0.0094,0.7865,0.2205
11355,Mount Gilead,North Carolina,27306,-79.99741,35.227919,Greensboro-High Point-Winston Salem,NC,1021227.0,371239604011008,0.246,25022.0,0.498,0.254,0.254,0.032,0.0,0.6142,0.0481
11356,Oak Ridge,North Carolina,27310,-79.9842,36.178137,Greensboro-High Point-Winston Salem,NC,9052579.0,370810159021078,0.179,90273.0,0.0756,0.2254,0.2761,0.3671,0.0661,0.9558,0.3687
11357,Pittsboro,North Carolina,27312,-79.17848,35.756091,Raleigh-Durham (Fayetteville),NC,1021268.0,370370208001003,0.142,63600.0,0.345,0.223,0.354,0.145,0.013,0.8356,0.2791
11358,Pleasant Garden,North Carolina,27313,-79.75441,35.937595,Greensboro-High Point-Winston Salem,NC,1021269.0,370810169002006,0.179,50753.0,0.1577,0.3098,0.349,0.1834,0.0336,0.8107,0.1756
11359,Randleman,North Carolina,27317,-79.80389,35.817411,Greensboro-High Point-Winston Salem,NC,1021280.0,371510314002021,0.181,31794.0,0.4185,0.3674,0.2652,0.058,0.0,0.678,0.0823
11360,Reidsville,North Carolina,27320,-79.67075,36.345919,Greensboro-High Point-Winston Salem,NC,1021282.0,371570415002022,0.185,52765.0,0.2048,0.3435,0.3842,0.1107,0.0204,0.8285,0.2583
11361,Robbins,North Carolina,27325,-79.57555,35.447663,Raleigh-Durham (Fayetteville),NC,1021285.0,371259502001050,0.166,40195.0,0.3034,0.267,0.3886,0.0568,0.0,0.7229,0.2164
11362,Siler City,North Carolina,27344,-79.44984,35.729692,Raleigh-Durham (Fayetteville),NC,1021307.0,370370204022048,0.142,22200.0,0.5969,0.4073,0.1433,0.014,0.0,0.518,0.1297
11363,Staley,North Carolina,27355,-79.55521,35.79386,Greensboro-High Point-Winston Salem,NC,1021319.0,371510310003048,0.181,39867.0,0.2789,0.3116,0.4154,0.0356,0.0015,0.688,0.0596
11364,Star,North Carolina,27356,-79.78487,35.414095,Greensboro-High Point-Winston Salem,NC,1021321.0,371239601005010,0.246,36728.0,0.3962,0.4,0.2385,0.0423,0.0,0.6289,0.0776
11365,Summerfield,North Carolina,27358,-79.88921,36.209976,Greensboro-High Point-Winston Salem,NC,9052935.0,370810158002000,0.179,59250.0,0.2091,0.3333,0.2091,0.1697,0.1515,0.8911,0.3853
11366,Thomasville,North Carolina,27360,-80.08603,35.871,Greensboro-High Point-Winston Salem,NC,1021335.0,370570609002029,0.173,34844.0,0.311,0.5064,0.2996,0.0257,0.0,0.6908,0.1183
11367,Trinity,North Carolina,27370,-79.9849,35.843856,Greensboro-High Point-Winston Salem,NC,1021340.0,371510315012018,0.181,58075.0,0.1227,0.4187,0.3405,0.1702,0.0107,0.7076,0.1038
11368,Troy,North Carolina,27371,-79.92418,35.382213,Greensboro-High Point-Winston Salem,NC,1021342.0,371239602006016,0.246,35486.0,0.4042,0.2474,0.3454,0.0754,0.0181,0.6396,0.1198
11369,West End,North Carolina,27376,-79.54383,35.248989,Raleigh-Durham (Fayetteville),NC,1021365.0,371259503013018,0.166,47067.0,0.2596,0.3183,0.316,0.1264,0.0429,0.8351,0.1008
11370,Whitsett,North Carolina,27377,-79.59483,36.050652,Greensboro-High Point-Winston Salem,NC,1021368.0,370810172003026,0.179,70704.0,0.1142,0.2284,0.3591,0.3117,0.0206,0.763,0.1013
11371,Yanceyville,North Carolina,27379,-79.33107,36.387904,Greensboro-High Point-Winston Salem,NC,1021382.0,370339302001035,0.208,40016.0,0.2774,0.3905,0.3394,0.0401,0.0,0.5053,0.0821
11372,Greensboro,North Carolina,27401,-79.77468,36.071135,Greensboro-High Point-Winston Salem,NC,1021129.0,370810110003020,0.179,19537.0,1.0,0.5567,0.0,0.0,0.0,0.8993,0.1509
11373,Greensboro,North Carolina,27403,-79.82206,36.064485,Greensboro-High Point-Winston Salem,NC,1021129.0,370810106023010,0.179,22219.0,0.6803,0.4212,0.1924,0.0364,0.0,0.7634,0.2154
11374,Greensboro,North Carolina,27405,-79.75242,36.107499,Greensboro-High Point-Winston Salem,NC,1021129.0,370810154023008,0.179,16502.0,0.7635,0.2755,0.0881,0.0226,0.0,0.2907,0.0
11375,Greensboro,North Carolina,27406,-79.77895,36.022863,Greensboro-High Point-Winston Salem,NC,1021129.0,370810128041019,0.179,40131.0,0.2312,0.4478,0.3461,0.0304,0.0,0.9124,0.3265
11376,Greensboro,North Carolina,27407,-79.87112,36.025379,Greensboro-High Point-Winston Salem,NC,1021129.0,370810126094009,0.179,47072.0,0.2771,0.3203,0.2857,0.0519,0.0649,0.736,0.2208
11377,Greensboro,North Carolina,27408,-79.81425,36.101385,Greensboro-High Point-Winston Salem,NC,1021129.0,370810104043013,0.179,155476.0,0.0729,0.1071,0.1845,0.3144,0.3212,0.9892,0.8311
11378,Greensboro,North Carolina,27409,-79.94122,36.083885,Greensboro-High Point-Winston Salem,NC,1021129.0,370810160111064,0.179,39087.0,0.3381,0.3746,0.2874,0.0641,0.0,0.845,0.2705
11379,Greensboro,North Carolina,27410,-79.88291,36.116854,Greensboro-High Point-Winston Salem,NC,1021129.0,370810160071002,0.179,55393.0,0.1676,0.3374,0.4507,0.0635,0.0069,0.9685,0.5175
11380,Greensboro,North Carolina,27455,-79.80644,36.156707,Greensboro-High Point-Winston Salem,NC,1021129.0,370810157061022,0.179,129854.0,0.1183,0.1277,0.1111,0.3781,0.2742,0.9545,0.5144
11381,Angier,North Carolina,27501,-78.71,35.494384,Raleigh-Durham (Fayetteville),NC,1020987.0,370850709021051,0.167,53419.0,0.1701,0.3343,0.4051,0.1141,0.0,0.7666,0.1578
11382,Apex,North Carolina,27502,-78.86462,35.73663,Raleigh-Durham (Fayetteville),NC,1020988.0,371830534151054,0.12,101392.0,0.0199,0.1287,0.3964,0.3794,0.0956,0.9346,0.585
11383,Benson,North Carolina,27504,-78.53155,35.390431,Raleigh-Durham (Fayetteville),NC,1021010.0,371010414001066,0.161,27406.0,0.489,0.2425,0.1764,0.0922,0.0,0.734,0.1028
11384,Buies Creek,North Carolina,27506,-78.73848,35.406513,Raleigh-Durham (Fayetteville),NC,1021024.0,370850708022057,0.167,32684.0,0.4071,0.3124,0.2044,0.0947,0.0,0.8814,0.3671
11385,Bunn,North Carolina,27508,-78.25342,35.954331,Raleigh-Durham (Fayetteville),NC,1021026.0,370690608012029,0.16,42321.0,0.2931,0.2821,0.3853,0.0648,0.0088,0.7764,0.061
11386,Butner,North Carolina,27509,-78.75882,36.138298,Raleigh-Durham (Fayetteville),NC,1021030.0,370779707022021,0.155,67715.0,0.1062,0.3599,0.4631,0.177,0.0,0.597,0.103
11387,Carrboro,North Carolina,27510,-79.08144,35.912489,Raleigh-Durham (Fayetteville),NC,1021039.0,371350107032002,0.174,31529.0,0.4564,0.3976,0.2454,0.0385,0.0101,0.8025,0.4765
11388,Cary,North Carolina,27511,-78.77508,35.755651,Raleigh-Durham (Fayetteville),NC,1021041.0,371830535064033,0.12,98977.0,0.1309,0.1527,0.2486,0.4089,0.0949,0.938,0.6274
11389,Cary,North Carolina,27513,-78.79702,35.797882,Raleigh-Durham (Fayetteville),NC,1021041.0,371830535132004,0.12,54132.0,0.1224,0.3546,0.338,0.1352,0.0906,0.9499,0.4708
11390,Chapel Hill,North Carolina,27514,-79.02939,35.915083,Raleigh-Durham (Fayetteville),NC,1021047.0,371350115001008,0.174,63214.0,0.2488,0.1976,0.2537,0.1878,0.1378,0.9916,0.8411
11391,Chapel Hill,North Carolina,27516,-79.10931,35.912786,Raleigh-Durham (Fayetteville),NC,1021047.0,371350107011026,0.174,68796.0,0.2141,0.1965,0.3103,0.1965,0.1531,0.9041,0.5368
11392,Clayton,North Carolina,27520,-78.4489,35.635275,Raleigh-Durham (Fayetteville),NC,1021054.0,371010410012021,0.161,41788.0,0.3098,0.4152,0.2571,0.0463,0.0167,0.7567,0.1884
11393,Coats,North Carolina,27521,-78.66964,35.408375,Raleigh-Durham (Fayetteville),NC,1021060.0,370850704023032,0.167,42606.0,0.338,0.3316,0.2834,0.1017,0.0191,0.645,0.0826
11394,Creedmoor,North Carolina,27522,-78.69122,36.111937,Raleigh-Durham (Fayetteville),NC,1021071.0,370779706033093,0.155,48439.0,0.2519,0.3575,0.321,0.1436,0.0,0.7128,0.1172
11395,Franklinton,North Carolina,27525,-78.45893,36.104866,Raleigh-Durham (Fayetteville),NC,1021114.0,370690604021081,0.16,44258.0,0.2887,0.3264,0.3829,0.0466,0.002,0.6821,0.0987
11396,Fuquay Varina,North Carolina,27526,-78.80234,35.575302,Raleigh-Durham (Fayetteville),NC,1021116.0,371830531073016,0.12,52807.0,0.2686,0.2342,0.3931,0.1639,0.0,0.7041,0.1913
11397,Garner,North Carolina,27529,-78.60246,35.679194,Raleigh-Durham (Fayetteville),NC,1021117.0,371830528082045,0.12,48495.0,0.1598,0.3731,0.3276,0.1284,0.0374,0.8484,0.2818
11398,Goldsboro,North Carolina,27534,-77.92463,35.377069,Raleigh-Durham (Fayetteville),NC,1021123.0,371910003023032,0.197,36379.0,0.3601,0.4168,0.2125,0.1169,0.0,0.8296,0.1481
11399,Henderson,North Carolina,27536,-78.39425,36.340681,Raleigh-Durham (Fayetteville),NC,1021145.0,371819606001066,0.243,19364.0,0.613,0.3908,0.0115,0.0536,0.0,0.5345,0.1041
11400,Holly Springs,North Carolina,27540,-78.83486,35.643545,Raleigh-Durham (Fayetteville),NC,1021155.0,371830532041034,0.12,68616.0,0.1672,0.1991,0.4281,0.2066,0.0149,0.8719,0.3582
11401,Kittrell,North Carolina,27544,-78.43861,36.215193,Raleigh-Durham (Fayetteville),NC,1021173.0,371819610003020,0.243,35199.0,0.258,0.6181,0.1055,0.1809,0.0,0.8002,0.0701
11402,Knightdale,North Carolina,27545,-78.48345,35.790516,Raleigh-Durham (Fayetteville),NC,1021175.0,371830541083010,0.12,51552.0,0.1847,0.4212,0.3966,0.0985,0.0,0.7527,0.173
11403,Lillington,North Carolina,27546,-78.83852,35.396654,Raleigh-Durham (Fayetteville),NC,1021189.0,370850707001050,0.167,38703.0,0.3419,0.2592,0.3125,0.1103,0.0202,0.7794,0.2212
11404,Louisburg,North Carolina,27549,-78.24953,36.062239,Raleigh-Durham (Fayetteville),NC,1021192.0,370690603013026,0.16,32275.0,0.2622,0.3951,0.2762,0.1136,0.0,0.7732,0.1708
11405,Manson,North Carolina,27553,-78.30615,36.484233,Raleigh-Durham (Fayetteville),NC,1021200.0,371859502004029,0.271,42611.0,0.3678,0.2289,0.1689,0.2343,0.0,0.6747,0.153
11406,Middlesex,North Carolina,27557,-78.19889,35.777862,Raleigh-Durham (Fayetteville),NC,1021216.0,371270115005028,0.156,35121.0,0.3466,0.4475,0.187,0.0567,0.0,0.5732,0.0893
11407,Morrisville,North Carolina,27560,-78.83866,35.846363,Raleigh-Durham (Fayetteville),NC,1021225.0,371830536081043,0.12,83893.0,0.1245,0.2361,0.43,0.2652,0.0258,0.9147,0.665
