name,city,state,state_url,school_name,player_url
"Dave Sorenson","Findlay","Ohio","http://www.basketball-reference.com/friv/high_schools.cgi?state=OH","Findlay","http://www.basketball-reference.com/players/s/sorenda01.html"
"Wayne Stevens","Chillicothe","Ohio","http://www.basketball-reference.com/friv/high_schools.cgi?state=OH","Chillicothe","http://www.basketball-reference.com/players/s/stevewa01.html"
"Greg Stokes","Hamilton","Ohio","http://www.basketball-reference.com/friv/high_schools.cgi?state=OH","Hamilton","http://www.basketball-reference.com/players/s/stokegr01.html"
"Jared Sullinger","Columbus","Ohio","http://www.basketball-reference.com/friv/high_schools.cgi?state=OH","Northland","http://www.basketball-reference.com/players/s/sullija01.html"
"Larry Sykes","Toledo","Ohio","http://www.basketball-reference.com/friv/high_schools.cgi?state=OH","Saint Francis de Sales","http://www.basketball-reference.com/players/s/sykesla01.html"
"LaSalle Thompson","Cincinnati","Ohio","http://www.basketball-reference.com/friv/high_schools.cgi?state=OH","Withrow","http://www.basketball-reference.com/players/t/thompla01.html"
"Nate Thurmond","Akron","Ohio","http://www.basketball-reference.com/friv/high_schools.cgi?state=OH","Central","http://www.basketball-reference.com/players/t/thurmna01.html"
"Sedric Toney","Dayton","Ohio","http://www.basketball-reference.com/friv/high_schools.cgi?state=OH","Wilbur Wright","http://www.basketball-reference.com/players/t/toneyse01.html"
"Gary Trent","Columbus","Ohio","http://www.basketball-reference.com/friv/high_schools.cgi?state=OH","Hamilton Township","http://www.basketball-reference.com/players/t/trentga01.html"
"Al Tucker","Dayton","Ohio","http://www.basketball-reference.com/friv/high_schools.cgi?state=OH","Jefferson Township","http://www.basketball-reference.com/players/t/tuckeal01.html"
"Granville Waiters","Columbus","Ohio","http://www.basketball-reference.com/friv/high_schools.cgi?state=OH","East","http://www.basketball-reference.com/players/w/waitegr01.html"
"Bill Walker","Cincinnati","Ohio","http://www.basketball-reference.com/friv/high_schools.cgi?state=OH","North College Hill","http://www.basketball-reference.com/players/w/walkebi01.html"
"Samaki Walker","Columbus","Ohio","http://www.basketball-reference.com/friv/high_schools.cgi?state=OH","Whitehall","http://www.basketball-reference.com/players/w/walkesa01.html"
"Nick Weatherspoon","Canton","Ohio","http://www.basketball-reference.com/friv/high_schools.cgi?state=OH","McKinley","http://www.basketball-reference.com/players/w/weathni01.html"
"Roland West","Cincinnati","Ohio","http://www.basketball-reference.com/friv/high_schools.cgi?state=OH","Withrow","http://www.basketball-reference.com/players/w/westro01.html"
"Bob Wiesenhahn","Cincinnati","Ohio","http://www.basketball-reference.com/friv/high_schools.cgi?state=OH","McNicholas","http://www.basketball-reference.com/players/w/wiesebo01.html"
"Herb Williams","Columbus","Ohio","http://www.basketball-reference.com/friv/high_schools.cgi?state=OH","Marion Franklin","http://www.basketball-reference.com/players/w/willihe01.html"
"Jawad Williams","Lakewood","Ohio","http://www.basketball-reference.com/friv/high_schools.cgi?state=OH","Saint Edward","http://www.basketball-reference.com/players/w/willija04.html"
"Luke Witte","Alliance","Ohio","http://www.basketball-reference.com/friv/high_schools.cgi?state=OH","Marlington","http://www.basketball-reference.com/players/w/wittelu01.html"
"Rich Yonakor","Euclid","Ohio","http://www.basketball-reference.com/friv/high_schools.cgi?state=OH","Euclid","http://www.basketball-reference.com/players/y/yonakri01.html"
"Dave Zeller","New Carlisle","Ohio","http://www.basketball-reference.com/friv/high_schools.cgi?state=OH","Tecumseh","http://www.basketball-reference.com/players/z/zelleda01.html"
"Alvan Adams","Warr Acres","Oklahoma","http://www.basketball-reference.com/friv/high_schools.cgi?state=OK","Putnam City","http://www.basketball-reference.com/players/a/adamsal01.html"
"Kelenna Azubuike","Tulsa","Oklahoma","http://www.basketball-reference.com/friv/high_schools.cgi?state=OK","Victory Christian","http://www.basketball-reference.com/players/a/azubuke01.html"
"Jim Barnes","Stillwater","Oklahoma","http://www.basketball-reference.com/friv/high_schools.cgi?state=OK","Stillwater","http://www.basketball-reference.com/players/b/barneji01.html"
"Anthony Bowie","Tulsa","Oklahoma","http://www.basketball-reference.com/friv/high_schools.cgi?state=OK","East Central","http://www.basketball-reference.com/players/b/bowiean01.html"
"Winford Boynes","Oklahoma City","Oklahoma","http://www.basketball-reference.com/friv/high_schools.cgi?state=OK","Capitol Hill","http://www.basketball-reference.com/players/b/boynewi01.html"
"Joe Bradley","Cowden","Oklahoma","http://www.basketball-reference.com/friv/high_schools.cgi?state=OK","Cowden","http://www.basketball-reference.com/players/b/bradljo01.html"
"Leroy Combs","Spencer","Oklahoma","http://www.basketball-reference.com/friv/high_schools.cgi?state=OK","Star-Spencer","http://www.basketball-reference.com/players/c/combsle01.html"
"Richard Dumas","Tulsa","Oklahoma","http://www.basketball-reference.com/friv/high_schools.cgi?state=OK","Booker T. Washington","http://www.basketball-reference.com/players/d/dumasri02.html"
"J.R. Giddens","Oklahoma City","Oklahoma","http://www.basketball-reference.com/friv/high_schools.cgi?state=OK","John Marshall","http://www.basketball-reference.com/players/g/giddejr01.html"
"Gary Gray","Fort Cobb","Oklahoma","http://www.basketball-reference.com/friv/high_schools.cgi?state=OK","Fort Cobb","http://www.basketball-reference.com/players/g/grayga01.html"
"Blake Griffin","Edmond","Oklahoma","http://www.basketball-reference.com/friv/high_schools.cgi?state=OK","Oklahoma Christian School","http://www.basketball-reference.com/players/g/griffbl01.html"
"Taylor Griffin","Edmond","Oklahoma","http://www.basketball-reference.com/friv/high_schools.cgi?state=OK","Oklahoma Christian School","http://www.basketball-reference.com/players/g/griffta01.html"
"Carl Henry","Oklahoma City","Oklahoma","http://www.basketball-reference.com/friv/high_schools.cgi?state=OK","U.S. Grant","http://www.basketball-reference.com/players/h/henryca01.html"
"Xavier Henry","Oklahoma City","Oklahoma","http://www.basketball-reference.com/friv/high_schools.cgi?state=OK","Putnam City","http://www.basketball-reference.com/players/h/henryxa01.html"
"Byron Houston","Oklahoma City","Oklahoma","http://www.basketball-reference.com/friv/high_schools.cgi?state=OK","Star-Spencer","http://www.basketball-reference.com/players/h/houstby01.html"
"Ryan Humphrey","Tulsa","Oklahoma","http://www.basketball-reference.com/friv/high_schools.cgi?state=OK","Booker T. Washington","http://www.basketball-reference.com/players/h/humphry01.html"
"Darnell Jackson","Midwest City","Oklahoma","http://www.basketball-reference.com/friv/high_schools.cgi?state=OK","Midwest City","http://www.basketball-reference.com/players/j/jacksda01.html"
"Stacey King","Lawton","Oklahoma","http://www.basketball-reference.com/friv/high_schools.cgi?state=OK","Lawton","http://www.basketball-reference.com/players/k/kingst01.html"
"Bud Koper","Rocky","Oklahoma","http://www.basketball-reference.com/friv/high_schools.cgi?state=OK","Rocky","http://www.basketball-reference.com/players/k/koperbu01.html"
"R.B. Lynam","Shawnee","Oklahoma","http://www.basketball-reference.com/friv/high_schools.cgi?state=OK","Shawnee","http://www.basketball-reference.com/players/l/lynamrb01.html"
"Lee Mayberry","Tulsa","Oklahoma","http://www.basketball-reference.com/friv/high_schools.cgi?state=OK","Will Rogers","http://www.basketball-reference.com/players/m/maybele01.html"
"Clint McDaniel","Tulsa","Oklahoma","http://www.basketball-reference.com/friv/high_schools.cgi?state=OK","Booker T. Washington","http://www.basketball-reference.com/players/m/mcdancl01.html"
"Tracy Moore","Oklahoma City","Oklahoma","http://www.basketball-reference.com/friv/high_schools.cgi?state=OK","John Marshall","http://www.basketball-reference.com/players/m/mooretr01.html"
"Willie Murrell","Taft","Oklahoma","http://www.basketball-reference.com/friv/high_schools.cgi?state=OK","Moton","http://www.basketball-reference.com/players/m/murrewi01.html"
"Daniel Orton","Oklahoma City","Oklahoma","http://www.basketball-reference.com/friv/high_schools.cgi?state=OK","Bishop McGuiness","http://www.basketball-reference.com/players/o/ortonda01.html"
"Brent Price","Enid","Oklahoma","http://www.basketball-reference.com/friv/high_schools.cgi?state=OK","Enid","http://www.basketball-reference.com/players/p/pricebr01.html"
"Mark Price","Enid","Oklahoma","http://www.basketball-reference.com/friv/high_schools.cgi?state=OK","Enid","http://www.basketball-reference.com/players/p/pricema01.html"
"Kevin Pritchard","Tulsa","Oklahoma","http://www.basketball-reference.com/friv/high_schools.cgi?state=OK","Thomas Edison","http://www.basketball-reference.com/players/p/pritcke01.html"
"Hub Reed","Oklahoma City","Oklahoma","http://www.basketball-reference.com/friv/high_schools.cgi?state=OK","Capitol Hill","http://www.basketball-reference.com/players/r/reedhu01.html"
"Bryant Reeves","Gans","Oklahoma","http://www.basketball-reference.com/friv/high_schools.cgi?state=OK","Gans","http://www.basketball-reference.com/players/r/reevebr01.html"
"Shea Seals","Tulsa","Oklahoma","http://www.basketball-reference.com/friv/high_schools.cgi?state=OK","McLain","http://www.basketball-reference.com/players/s/sealssh01.html"
"John Starks","Tulsa","Oklahoma","http://www.basketball-reference.com/friv/high_schools.cgi?state=OK","Tulsa Central","http://www.basketball-reference.com/players/s/starkjo01.html"
"Greg Sutton","Oklahoma City","Oklahoma","http://www.basketball-reference.com/friv/high_schools.cgi?state=OK","Douglass","http://www.basketball-reference.com/players/s/suttogr01.html"
"Etan Thomas","Tulsa","Oklahoma","http://www.basketball-reference.com/friv/high_schools.cgi?state=OK","Booker T. Washington","http://www.basketball-reference.com/players/t/thomaet01.html"
"Wayman Tisdale","Tulsa","Oklahoma","http://www.basketball-reference.com/friv/high_schools.cgi?state=OK","Booker T. Washington","http://www.basketball-reference.com/players/t/tisdawa01.html"
"Ekpe Udoh","Edmond","Oklahoma","http://www.basketball-reference.com/friv/high_schools.cgi?state=OK","Sante Fe","http://www.basketball-reference.com/players/u/udohek01.html"
"Jeff Webster","Midwest City","Oklahoma","http://www.basketball-reference.com/friv/high_schools.cgi?state=OK","Carl Albert","http://www.basketball-reference.com/players/w/webstje01.html"
"Shelden Williams","Midwest City","Oklahoma","http://www.basketball-reference.com/friv/high_schools.cgi?state=OK","Midwest City","http://www.basketball-reference.com/players/w/willish02.html"
"Danny Ainge","North Eugene","Oregon","http://www.basketball-reference.com/friv/high_schools.cgi?state=OR","Eugene","http://www.basketball-reference.com/players/a/aingeda01.html"
"Ray Blume","Portland","Oregon","http://www.basketball-reference.com/friv/high_schools.cgi?state=OR","Parkrose","http://www.basketball-reference.com/players/b/blumera01.html"
"Terrell Brandon","Portland","Oregon","http://www.basketball-reference.com/friv/high_schools.cgi?state=OR","Grant","http://www.basketball-reference.com/players/b/brandte01.html"
"Mel Counts","Coos Bay","Oregon","http://www.basketball-reference.com/friv/high_schools.cgi?state=OR","Marshfield","http://www.basketball-reference.com/players/c/countme01.html"
"Josh Davis","Salem","Oregon","http://www.basketball-reference.com/friv/high_schools.cgi?state=OR","Salem Academy","http://www.basketball-reference.com/players/d/davisjo02.html"
"Michael Doleac","Portland","Oregon","http://www.basketball-reference.com/friv/high_schools.cgi?state=OR","Central Catholic","http://www.basketball-reference.com/players/d/doleami01.html"
"Bayard Forrest","Bandon","Oregon","http://www.basketball-reference.com/friv/high_schools.cgi?state=OR","Bandon","http://www.basketball-reference.com/players/f/forreba01.html"
"Dave Gambee","Corvallis","Oregon","http://www.basketball-reference.com/friv/high_schools.cgi?state=OR","Corvallis","http://www.basketball-reference.com/players/g/gambeda01.html"
"Thomas Gardner","Portland","Oregon","http://www.basketball-reference.com/friv/high_schools.cgi?state=OR","Jefferson","http://www.basketball-reference.com/players/g/gardnth01.html"
"A.C. Green","Portland","Oregon","http://www.basketball-reference.com/friv/high_schools.cgi?state=OR","Benson Polytechnic","http://www.basketball-reference.com/players/g/greenac01.html"
"Swede Halbrook","Portland","Oregon","http://www.basketball-reference.com/friv/high_schools.cgi?state=OR","Lincoln","http://www.basketball-reference.com/players/h/halbrsw01.html"
"Jim Jarvis","Roseburg","Oregon","http://www.basketball-reference.com/friv/high_schools.cgi?state=OR","Roseburg","http://www.basketball-reference.com/players/j/jarviji01.html"
"Fred Jones","Gresham","Oregon","http://www.basketball-reference.com/friv/high_schools.cgi?state=OR","Barlow","http://www.basketball-reference.com/players/j/jonesfr01.html"
"Nick Jones","Portland","Oregon","http://www.basketball-reference.com/friv/high_schools.cgi?state=OR","John Marshall","http://www.basketball-reference.com/players/j/jonesni01.html"
"Steve Jones","Portland","Oregon","http://www.basketball-reference.com/friv/high_schools.cgi?state=OR","Franklin","http://www.basketball-reference.com/players/j/jonesst01.html"
"Terrence Jones","Portland","Oregon","http://www.basketball-reference.com/friv/high_schools.cgi?state=OR","Jefferson","http://www.basketball-reference.com/players/j/joneste01.html"
"Kevin Love","Lake Oswego","Oregon","http://www.basketball-reference.com/friv/high_schools.cgi?state=OR","Lake Oswego","http://www.basketball-reference.com/players/l/loveke01.html"
"Aaron Miles","Portland","Oregon","http://www.basketball-reference.com/friv/high_schools.cgi?state=OR","Jefferson","http://www.basketball-reference.com/players/m/milesaa01.html"
"Mark Radford","Portland","Oregon","http://www.basketball-reference.com/friv/high_schools.cgi?state=OR","Grant","http://www.basketball-reference.com/players/r/radfoma01.html"
"Terrence Ross","Portland","Oregon","http://www.basketball-reference.com/friv/high_schools.cgi?state=OR","Jefferson","http://www.basketball-reference.com/players/r/rosste01.html"
"Kyle Singler","Medford","Oregon","http://www.basketball-reference.com/friv/high_schools.cgi?state=OR","South Medford","http://www.basketball-reference.com/players/s/singlky01.html"
"Charlie Sitton","McMinnville","Oregon","http://www.basketball-reference.com/friv/high_schools.cgi?state=OR","McMinnville","http://www.basketball-reference.com/players/s/sittoch01.html"
"Damon Stoudamire","Portland","Oregon","http://www.basketball-reference.com/friv/high_schools.cgi?state=OR","Woodrow Wilson","http://www.basketball-reference.com/players/s/stoudda01.html"
"Salim Stoudamire","Lake Oswego","Oregon","http://www.basketball-reference.com/friv/high_schools.cgi?state=OR","Lake Oswego","http://www.basketball-reference.com/players/s/stoudsa01.html"
"Anthony Taylor","Beaverton","Oregon","http://www.basketball-reference.com/friv/high_schools.cgi?state=OR","Beaverton","http://www.basketball-reference.com/players/t/tayloan01.html"
"Ime Udoka","Portland","Oregon","http://www.basketball-reference.com/friv/high_schools.cgi?state=OR","Jefferson","http://www.basketball-reference.com/players/u/udokaim01.html"
"Richard Washington","Portland","Oregon","http://www.basketball-reference.com/friv/high_schools.cgi?state=OR","Benson Polytechnic","http://www.basketball-reference.com/players/w/washiri01.html"
"Mahdi Abdul-Rahman","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Overbrook","http://www.basketball-reference.com/players/a/abdulma01.html"
"John Abramovic","Etna","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Etna","http://www.basketball-reference.com/players/a/abramjo01.html"
"Jerome Allen","Merion Station","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Episcopal Academy","http://www.basketball-reference.com/players/a/allenje01.html"
"Lavoy Allen","Fairless Hills","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Pennsbury","http://www.basketball-reference.com/players/a/allenla01.html"
"Cliff Anderson","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Thomas Edison","http://www.basketball-reference.com/players/a/andercl01.html"
"Michael Anderson","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","George Washington Carver High School of Engineering and Science","http://www.basketball-reference.com/players/a/andermi01.html"
"Paul Arizin","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","La Salle College","http://www.basketball-reference.com/players/a/arizipa01.html"
"Don Asmonga","Homestead","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Homestead","http://www.basketball-reference.com/players/a/asmondo01.html"
"Jim Baechtold","Coraopolis","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Moon","http://www.basketball-reference.com/players/b/baechji01.html"
"Jimmie Baker","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Olney","http://www.basketball-reference.com/players/b/bakerji01.html"
"Gene Banks","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","West Philadelphia","http://www.basketball-reference.com/players/b/banksge01.html"
"Mike Bantom","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Roman Catholic","http://www.basketball-reference.com/players/b/bantomi01.html"
"John Barr","Shamokin","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Shamokin","http://www.basketball-reference.com/players/b/barrjo01.html"
"Moe Barr","Penn Hills","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Penn Hills","http://www.basketball-reference.com/players/b/barrmo01.html"
"Jerry Baskerville","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Thomas Edison","http://www.basketball-reference.com/players/b/baskeje01.html"
"Dave Batton","Springfield","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Delaware County","http://www.basketball-reference.com/players/b/battoda01.html"
"Johnny Baum","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","West Philadelphia","http://www.basketball-reference.com/players/b/baumjo01.html"
"Ernie Beck","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","West Catholic","http://www.basketball-reference.com/players/b/becker01.html"
"Mel Bennett","Pittsburgh","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Peabody","http://www.basketball-reference.com/players/b/benneme01.html"
"Del Beshore","New Cumberland","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Red Land","http://www.basketball-reference.com/players/b/beshode01.html"
"Ed Biedenbach","Edgewood","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Edgewood","http://www.basketball-reference.com/players/b/biedeed01.html"
"Nate Blackwell","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","South Philadelphia","http://www.basketball-reference.com/players/b/blackna01.html"
"DeJuan Blair","Pittsburgh","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Schenley","http://www.basketball-reference.com/players/b/blairde01.html"
"Nelson Bobb","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","West Philadelphia","http://www.basketball-reference.com/players/b/bobbne01.html"
"Butch Booker","Darby","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Colwyn","http://www.basketball-reference.com/players/b/bookebu01.html"
"Sam Bowie","Lebanon","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Lebanon","http://www.basketball-reference.com/players/b/bowiesa01.html"
"Tyrone Britt","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Thomas Edison","http://www.basketball-reference.com/players/b/brittty01.html"
"Jim Brogan","Ardmore","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Lower Merion","http://www.basketball-reference.com/players/b/brogaji01.html"
"Clarence Brookins","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","John Bartram","http://www.basketball-reference.com/players/b/brookcl01.html"
"Michael Brooks","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","West Catholic","http://www.basketball-reference.com/players/b/brookmi01.html"
"Myron Brown","McKees Rocks","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Sto-Rox","http://www.basketball-reference.com/players/b/brownmy01.html"
"Stan Brown","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Southern","http://www.basketball-reference.com/players/b/brownst01.html"
"Joe Bryant","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","John Bartram","http://www.basketball-reference.com/players/b/bryanjo01.html"
"Kobe Bryant","Ardmore","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Lower Merion","http://www.basketball-reference.com/players/b/bryanko01.html"
"Rasual Butler","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Roman Catholic","http://www.basketball-reference.com/players/b/butlera01.html"
"Michael Bytzura","Pittsburgh","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Duquesne","http://www.basketball-reference.com/players/b/bytzumi01.html"
"Barney Cable","Rochester","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Rochester","http://www.basketball-reference.com/players/c/cableba01.html"
"Larry Cannon","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Lincoln","http://www.basketball-reference.com/players/c/cannola01.html"
"Frank Card","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","West Philadelphia","http://www.basketball-reference.com/players/c/cardfr01.html"
"Matt Carroll","Horsham","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Hatsboro-Horsham","http://www.basketball-reference.com/players/c/carroma01.html"
"Ron Carter","Pittsburgh","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Perry","http://www.basketball-reference.com/players/c/cartero01.html"
"Wilt Chamberlain","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Overbrook","http://www.basketball-reference.com/players/c/chambwi01.html"
"Len Chappell","Portage","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Portage","http://www.basketball-reference.com/players/c/chapple01.html"
"Dionte Christmas","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Samuel Fels","http://www.basketball-reference.com/players/c/chrisdi01.html"
"Mardy Collins","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Simon Gratz","http://www.basketball-reference.com/players/c/collima01.html"
"Joe Colone","Berwick","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Berwick","http://www.basketball-reference.com/players/c/colonjo01.html"
"Dallas Comegys","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Roman Catholic","http://www.basketball-reference.com/players/c/comegda01.html"
"Chuck Cooper","Pittsburgh","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Westinghouse","http://www.basketball-reference.com/players/c/coopech01.html"
"Steve Courtin","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Saint James","http://www.basketball-reference.com/players/c/courtst01.html"
"Chubby Cox","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Roxborough","http://www.basketball-reference.com/players/c/coxch01.html"
"Chink Crossin","Luzerne","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Luzerne","http://www.basketball-reference.com/players/c/crossch01.html"
"Pat Cummings","Johnstown","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Johnstown","http://www.basketball-reference.com/players/c/cummipa01.html"
"Fran Curran","Luzerne","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Luzerne","http://www.basketball-reference.com/players/c/currafr01.html"
"Bob Davies","Harrisburg","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","John Harris","http://www.basketball-reference.com/players/d/daviebo01.html"
"Brad Davis","Monaca","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Monaca","http://www.basketball-reference.com/players/d/davisbr01.html"
"Emanual Davis","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Kensington","http://www.basketball-reference.com/players/d/davisem01.html"
"Mickey Davis","Monaca","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Monaca","http://www.basketball-reference.com/players/d/davismi02.html"
"Charles Dudley","Harrisburg","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","John Harris","http://www.basketball-reference.com/players/d/dudlech01.html"
"Jarrett Durham","Aliquippa","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Aliquippa","http://www.basketball-reference.com/players/d/durhaja01.html"
"Ken Durrett","Pittsburgh","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Schenley","http://www.basketball-reference.com/players/d/durreke01.html"
"Wayne Ellington","Newtown Square","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","The Episcopal Academy","http://www.basketball-reference.com/players/e/ellinwa01.html"
"Tyreke Evans","Aston","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","American Christian School","http://www.basketball-reference.com/players/e/evansty01.html"
"Ed Fleming","Pittsburgh","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Westinghouse","http://www.basketball-reference.com/players/f/flemied01.html"
"Danny Fortson","Pittsburgh","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Shaler Area","http://www.basketball-reference.com/players/f/fortsda01.html"
"Larry Foust","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","South Catholic","http://www.basketball-reference.com/players/f/foustla01.html"
"Calvin Fowler","Pittsburgh","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","David B. Oliver","http://www.basketball-reference.com/players/f/fowleca01.html"
"Mike Gale","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Overbrook","http://www.basketball-reference.com/players/g/galemi01.html"
"Gus Gerard","Uniontown","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Laurel Highlands","http://www.basketball-reference.com/players/g/gerargu01.html"
"Gorham Getchell","Jenkintown","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Jenkintown","http://www.basketball-reference.com/players/g/getchgo01.html"
"Armen Gilliam","Bethel Park","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Bethel Park","http://www.basketball-reference.com/players/g/gilliar01.html"
"George Glamack","Allentown","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Allentown Preparatory School","http://www.basketball-reference.com/players/g/glamage01.html"
"Tom Gola","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","La Salle College","http://www.basketball-reference.com/players/g/golato01.html"
"Steve Goodrich","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","William Penn Charter School","http://www.basketball-reference.com/players/g/goodrst01.html"
"Paul Graham","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Benjamin Franklin","http://www.basketball-reference.com/players/g/grahapa01.html"
"Aaron Gray","Emmaus","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Emmaus","http://www.basketball-reference.com/players/g/grayaa01.html"
"Lynn Greer","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","George Washington Carver High School of Engineering and Science","http://www.basketball-reference.com/players/g/greerly01.html"
"Norm Grekin","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","West Philadelphia","http://www.basketball-reference.com/players/g/grekino01.html"
"Eddie Griffin","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Roman Catholic","http://www.basketball-reference.com/players/g/griffed01.html"
"Dick Groat","Swissvale","Pennsylvania","http://www.basketball-reference.com/friv/high_schools.cgi?state=PA","Swissvale","http://www.basketball-reference.com/players/g/groatdi01.html"
